Date,Location,Classification,Count
03/12/2023,Bronx,Deaths,1
03/13/2023,Bronx,Deaths,1
03/14/2023,Bronx,Deaths,1
03/15/2023,Bronx,Deaths,0
03/16/2023,Bronx,Deaths,1
03/17/2023,Bronx,Deaths,1
03/18/2023,Bronx,Deaths,0
03/19/2023,Bronx,Deaths,1
03/20/2023,Bronx,Deaths,0
03/21/2023,Bronx,Deaths,1
03/22/2023,Bronx,Deaths,0
03/23/2023,Bronx,Deaths,1
03/24/2023,Bronx,Deaths,1
03/25/2023,Bronx,Deaths,0
03/26/2023,Bronx,Deaths,0
03/27/2023,Bronx,Deaths,1
03/28/2023,Bronx,Deaths,1
03/29/2023,Bronx,Deaths,0
03/30/2023,Bronx,Deaths,0
03/31/2023,Bronx,Deaths,2
04/01/2023,Bronx,Deaths,1
04/02/2023,Bronx,Deaths,0
04/03/2023,Bronx,Deaths,0
04/04/2023,Bronx,Deaths,0
04/05/2023,Bronx,Deaths,1
04/06/2023,Bronx,Deaths,0
04/07/2023,Bronx,Deaths,0
04/08/2023,Bronx,Deaths,0
04/09/2023,Bronx,Deaths,0
04/10/2023,Bronx,Deaths,0
04/11/2023,Bronx,Deaths,0
04/12/2023,Bronx,Deaths,0
04/13/2023,Bronx,Deaths,1
04/14/2023,Bronx,Deaths,0
04/15/2023,Bronx,Deaths,1
04/16/2023,Bronx,Deaths,1
04/17/2023,Bronx,Deaths,0
04/18/2023,Bronx,Deaths,0
04/19/2023,Bronx,Deaths,0
04/20/2023,Bronx,Deaths,0
04/21/2023,Bronx,Deaths,1
04/22/2023,Bronx,Deaths,0
04/23/2023,Bronx,Deaths,0
04/24/2023,Bronx,Deaths,0
04/25/2023,Bronx,Deaths,0
04/26/2023,Bronx,Deaths,0
04/27/2023,Bronx,Deaths,0
04/28/2023,Bronx,Deaths,0
04/29/2023,Bronx,Deaths,0
04/30/2023,Bronx,Deaths,0
05/01/2023,Bronx,Deaths,1
02/29/2020,Brooklyn,Cases,0
03/01/2020,Brooklyn,Cases,0
03/02/2020,Brooklyn,Cases,0
03/03/2020,Brooklyn,Cases,0
03/04/2020,Brooklyn,Cases,1
03/05/2020,Brooklyn,Cases,3
03/06/2020,Brooklyn,Cases,1
03/07/2020,Brooklyn,Cases,2
03/08/2020,Brooklyn,Cases,5
03/09/2020,Brooklyn,Cases,16
03/10/2020,Brooklyn,Cases,11
03/11/2020,Brooklyn,Cases,31
03/12/2020,Brooklyn,Cases,96
03/13/2020,Brooklyn,Cases,166
03/14/2020,Brooklyn,Cases,163
03/15/2020,Brooklyn,Cases,432
03/16/2020,Brooklyn,Cases,740
03/17/2020,Brooklyn,Cases,783
03/18/2020,Brooklyn,Cases,965
03/19/2020,Brooklyn,Cases,1204
03/20/2020,Brooklyn,Cases,1136
03/21/2020,Brooklyn,Cases,554
03/22/2020,Brooklyn,Cases,755
03/23/2020,Brooklyn,Cases,909
03/24/2020,Brooklyn,Cases,1212
03/25/2020,Brooklyn,Cases,1255
03/26/2020,Brooklyn,Cases,1372
03/27/2020,Brooklyn,Cases,1426
03/28/2020,Brooklyn,Cases,863
03/29/2020,Brooklyn,Cases,1149
03/30/2020,Brooklyn,Cases,1754
03/31/2020,Brooklyn,Cases,1512
04/01/2020,Brooklyn,Cases,1590
04/02/2020,Brooklyn,Cases,1610
04/03/2020,Brooklyn,Cases,1440
04/04/2020,Brooklyn,Cases,920
04/05/2020,Brooklyn,Cases,1144
04/06/2020,Brooklyn,Cases,1461
04/07/2020,Brooklyn,Cases,1397
04/08/2020,Brooklyn,Cases,1305
04/09/2020,Brooklyn,Cases,1369
04/10/2020,Brooklyn,Cases,1145
04/11/2020,Brooklyn,Cases,1131
04/12/2020,Brooklyn,Cases,703
04/13/2020,Brooklyn,Cases,1066
04/14/2020,Brooklyn,Cases,1038
04/15/2020,Brooklyn,Cases,882
04/16/2020,Brooklyn,Cases,885
04/17/2020,Brooklyn,Cases,962
04/18/2020,Brooklyn,Cases,575
04/19/2020,Brooklyn,Cases,635
04/20/2020,Brooklyn,Cases,983
04/21/2020,Brooklyn,Cases,896
04/22/2020,Brooklyn,Cases,854
04/23/2020,Brooklyn,Cases,786
04/24/2020,Brooklyn,Cases,630
04/25/2020,Brooklyn,Cases,404
04/26/2020,Brooklyn,Cases,332
04/27/2020,Brooklyn,Cases,607
04/28/2020,Brooklyn,Cases,709
04/29/2020,Brooklyn,Cases,683
04/30/2020,Brooklyn,Cases,600
05/01/2020,Brooklyn,Cases,497
05/02/2020,Brooklyn,Cases,263
05/03/2020,Brooklyn,Cases,245
05/04/2020,Brooklyn,Cases,461
05/05/2020,Brooklyn,Cases,432
05/06/2020,Brooklyn,Cases,450
05/07/2020,Brooklyn,Cases,403
05/08/2020,Brooklyn,Cases,344
05/09/2020,Brooklyn,Cases,119
05/10/2020,Brooklyn,Cases,188
05/11/2020,Brooklyn,Cases,410
05/12/2020,Brooklyn,Cases,400
05/13/2020,Brooklyn,Cases,362
05/14/2020,Brooklyn,Cases,332
05/15/2020,Brooklyn,Cases,259
05/16/2020,Brooklyn,Cases,165
05/17/2020,Brooklyn,Cases,138
05/18/2020,Brooklyn,Cases,266
05/19/2020,Brooklyn,Cases,327
05/20/2020,Brooklyn,Cases,323
05/21/2020,Brooklyn,Cases,336
05/22/2020,Brooklyn,Cases,350
05/23/2020,Brooklyn,Cases,143
05/24/2020,Brooklyn,Cases,161
05/25/2020,Brooklyn,Cases,160
05/26/2020,Brooklyn,Cases,313
05/27/2020,Brooklyn,Cases,242
05/28/2020,Brooklyn,Cases,219
05/29/2020,Brooklyn,Cases,161
05/30/2020,Brooklyn,Cases,101
05/31/2020,Brooklyn,Cases,84
06/01/2020,Brooklyn,Cases,250
06/02/2020,Brooklyn,Cases,178
06/03/2020,Brooklyn,Cases,131
06/04/2020,Brooklyn,Cases,127
06/05/2020,Brooklyn,Cases,131
06/06/2020,Brooklyn,Cases,58
06/07/2020,Brooklyn,Cases,52
06/08/2020,Brooklyn,Cases,111
06/09/2020,Brooklyn,Cases,119
06/10/2020,Brooklyn,Cases,99
06/11/2020,Brooklyn,Cases,113
06/12/2020,Brooklyn,Cases,122
06/13/2020,Brooklyn,Cases,50
06/14/2020,Brooklyn,Cases,53
06/15/2020,Brooklyn,Cases,103
06/16/2020,Brooklyn,Cases,132
06/17/2020,Brooklyn,Cases,115
06/18/2020,Brooklyn,Cases,112
06/19/2020,Brooklyn,Cases,91
06/20/2020,Brooklyn,Cases,46
06/21/2020,Brooklyn,Cases,55
06/22/2020,Brooklyn,Cases,110
06/23/2020,Brooklyn,Cases,95
06/24/2020,Brooklyn,Cases,101
06/25/2020,Brooklyn,Cases,81
06/26/2020,Brooklyn,Cases,95
06/27/2020,Brooklyn,Cases,70
06/28/2020,Brooklyn,Cases,57
06/29/2020,Brooklyn,Cases,127
06/30/2020,Brooklyn,Cases,127
07/01/2020,Brooklyn,Cases,121
07/02/2020,Brooklyn,Cases,127
07/03/2020,Brooklyn,Cases,72
07/04/2020,Brooklyn,Cases,23
07/05/2020,Brooklyn,Cases,53
07/06/2020,Brooklyn,Cases,142
07/07/2020,Brooklyn,Cases,123
07/08/2020,Brooklyn,Cases,121
07/09/2020,Brooklyn,Cases,104
07/10/2020,Brooklyn,Cases,90
07/11/2020,Brooklyn,Cases,73
07/12/2020,Brooklyn,Cases,55
07/13/2020,Brooklyn,Cases,123
07/14/2020,Brooklyn,Cases,111
07/15/2020,Brooklyn,Cases,149
07/16/2020,Brooklyn,Cases,90
07/17/2020,Brooklyn,Cases,106
07/18/2020,Brooklyn,Cases,58
07/19/2020,Brooklyn,Cases,41
07/20/2020,Brooklyn,Cases,87
07/21/2020,Brooklyn,Cases,79
07/22/2020,Brooklyn,Cases,95
07/23/2020,Brooklyn,Cases,85
07/24/2020,Brooklyn,Cases,68
07/25/2020,Brooklyn,Cases,35
07/26/2020,Brooklyn,Cases,40
07/27/2020,Brooklyn,Cases,78
07/28/2020,Brooklyn,Cases,106
07/29/2020,Brooklyn,Cases,73
07/30/2020,Brooklyn,Cases,99
07/31/2020,Brooklyn,Cases,80
08/01/2020,Brooklyn,Cases,58
08/02/2020,Brooklyn,Cases,38
08/03/2020,Brooklyn,Cases,93
08/04/2020,Brooklyn,Cases,49
08/05/2020,Brooklyn,Cases,90
08/06/2020,Brooklyn,Cases,86
08/07/2020,Brooklyn,Cases,90
08/08/2020,Brooklyn,Cases,57
08/09/2020,Brooklyn,Cases,48
08/10/2020,Brooklyn,Cases,75
08/11/2020,Brooklyn,Cases,82
08/12/2020,Brooklyn,Cases,114
08/13/2020,Brooklyn,Cases,86
08/14/2020,Brooklyn,Cases,80
08/15/2020,Brooklyn,Cases,33
08/16/2020,Brooklyn,Cases,49
08/17/2020,Brooklyn,Cases,96
08/18/2020,Brooklyn,Cases,66
08/19/2020,Brooklyn,Cases,69
08/20/2020,Brooklyn,Cases,56
08/21/2020,Brooklyn,Cases,75
08/22/2020,Brooklyn,Cases,36
08/23/2020,Brooklyn,Cases,55
08/24/2020,Brooklyn,Cases,85
08/25/2020,Brooklyn,Cases,84
08/26/2020,Brooklyn,Cases,117
08/27/2020,Brooklyn,Cases,99
08/28/2020,Brooklyn,Cases,78
08/29/2020,Brooklyn,Cases,38
08/30/2020,Brooklyn,Cases,62
08/31/2020,Brooklyn,Cases,118
09/01/2020,Brooklyn,Cases,89
09/02/2020,Brooklyn,Cases,94
09/03/2020,Brooklyn,Cases,91
09/04/2020,Brooklyn,Cases,71
09/05/2020,Brooklyn,Cases,46
09/06/2020,Brooklyn,Cases,87
09/07/2020,Brooklyn,Cases,75
09/08/2020,Brooklyn,Cases,126
09/09/2020,Brooklyn,Cases,119
09/10/2020,Brooklyn,Cases,124
09/11/2020,Brooklyn,Cases,111
09/12/2020,Brooklyn,Cases,51
09/13/2020,Brooklyn,Cases,118
09/14/2020,Brooklyn,Cases,178
09/15/2020,Brooklyn,Cases,189
09/16/2020,Brooklyn,Cases,200
09/17/2020,Brooklyn,Cases,163
09/18/2020,Brooklyn,Cases,108
09/19/2020,Brooklyn,Cases,66
09/20/2020,Brooklyn,Cases,78
09/21/2020,Brooklyn,Cases,264
09/22/2020,Brooklyn,Cases,209
09/23/2020,Brooklyn,Cases,271
09/24/2020,Brooklyn,Cases,263
09/25/2020,Brooklyn,Cases,192
09/26/2020,Brooklyn,Cases,109
09/27/2020,Brooklyn,Cases,181
09/28/2020,Brooklyn,Cases,139
09/29/2020,Brooklyn,Cases,355
09/30/2020,Brooklyn,Cases,284
10/01/2020,Brooklyn,Cases,332
10/02/2020,Brooklyn,Cases,271
10/03/2020,Brooklyn,Cases,93
10/04/2020,Brooklyn,Cases,162
10/05/2020,Brooklyn,Cases,355
10/06/2020,Brooklyn,Cases,251
10/07/2020,Brooklyn,Cases,223
10/08/2020,Brooklyn,Cases,218
10/09/2020,Brooklyn,Cases,184
10/10/2020,Brooklyn,Cases,96
10/11/2020,Brooklyn,Cases,115
10/12/2020,Brooklyn,Cases,223
10/13/2020,Brooklyn,Cases,224
10/14/2020,Brooklyn,Cases,215
10/15/2020,Brooklyn,Cases,239
10/16/2020,Brooklyn,Cases,163
10/17/2020,Brooklyn,Cases,91
10/18/2020,Brooklyn,Cases,172
10/19/2020,Brooklyn,Cases,204
10/20/2020,Brooklyn,Cases,214
10/21/2020,Brooklyn,Cases,203
10/22/2020,Brooklyn,Cases,242
10/23/2020,Brooklyn,Cases,199
10/24/2020,Brooklyn,Cases,120
10/25/2020,Brooklyn,Cases,128
10/26/2020,Brooklyn,Cases,221
10/27/2020,Brooklyn,Cases,237
10/28/2020,Brooklyn,Cases,231
10/29/2020,Brooklyn,Cases,192
10/30/2020,Brooklyn,Cases,192
10/31/2020,Brooklyn,Cases,117
11/01/2020,Brooklyn,Cases,231
11/02/2020,Brooklyn,Cases,337
11/03/2020,Brooklyn,Cases,319
11/04/2020,Brooklyn,Cases,312
11/05/2020,Brooklyn,Cases,312
11/06/2020,Brooklyn,Cases,238
11/07/2020,Brooklyn,Cases,224
11/08/2020,Brooklyn,Cases,224
11/09/2020,Brooklyn,Cases,418
11/10/2020,Brooklyn,Cases,459
11/11/2020,Brooklyn,Cases,394
11/12/2020,Brooklyn,Cases,383
11/13/2020,Brooklyn,Cases,356
11/14/2020,Brooklyn,Cases,238
11/15/2020,Brooklyn,Cases,232
11/16/2020,Brooklyn,Cases,496
11/17/2020,Brooklyn,Cases,493
11/18/2020,Brooklyn,Cases,467
11/19/2020,Brooklyn,Cases,491
11/20/2020,Brooklyn,Cases,435
11/21/2020,Brooklyn,Cases,354
11/22/2020,Brooklyn,Cases,340
11/23/2020,Brooklyn,Cases,575
11/24/2020,Brooklyn,Cases,553
11/25/2020,Brooklyn,Cases,632
11/26/2020,Brooklyn,Cases,246
11/27/2020,Brooklyn,Cases,603
11/28/2020,Brooklyn,Cases,453
11/29/2020,Brooklyn,Cases,562
11/30/2020,Brooklyn,Cases,899
12/01/2020,Brooklyn,Cases,948
12/02/2020,Brooklyn,Cases,861
12/03/2020,Brooklyn,Cases,847
12/04/2020,Brooklyn,Cases,768
12/05/2020,Brooklyn,Cases,506
12/06/2020,Brooklyn,Cases,556
12/07/2020,Brooklyn,Cases,965
12/08/2020,Brooklyn,Cases,923
12/09/2020,Brooklyn,Cases,913
12/10/2020,Brooklyn,Cases,940
12/11/2020,Brooklyn,Cases,837
12/12/2020,Brooklyn,Cases,600
12/13/2020,Brooklyn,Cases,645
12/14/2020,Brooklyn,Cases,1111
12/15/2020,Brooklyn,Cases,1065
12/16/2020,Brooklyn,Cases,842
12/17/2020,Brooklyn,Cases,649
12/18/2020,Brooklyn,Cases,1024
12/19/2020,Brooklyn,Cases,764
12/20/2020,Brooklyn,Cases,768
12/21/2020,Brooklyn,Cases,1307
12/22/2020,Brooklyn,Cases,1251
12/23/2020,Brooklyn,Cases,1100
12/24/2020,Brooklyn,Cases,965
12/25/2020,Brooklyn,Cases,345
12/26/2020,Brooklyn,Cases,1024
12/27/2020,Brooklyn,Cases,915
12/28/2020,Brooklyn,Cases,1601
12/29/2020,Brooklyn,Cases,1415
12/30/2020,Brooklyn,Cases,1399
12/31/2020,Brooklyn,Cases,936
01/01/2021,Brooklyn,Cases,415
01/02/2021,Brooklyn,Cases,1107
01/03/2021,Brooklyn,Cases,1065
01/04/2021,Brooklyn,Cases,1896
01/05/2021,Brooklyn,Cases,1759
01/06/2021,Brooklyn,Cases,1606
01/07/2021,Brooklyn,Cases,1640
01/08/2021,Brooklyn,Cases,1455
01/09/2021,Brooklyn,Cases,1009
01/10/2021,Brooklyn,Cases,1008
01/11/2021,Brooklyn,Cases,1755
01/12/2021,Brooklyn,Cases,1616
01/13/2021,Brooklyn,Cases,1534
01/14/2021,Brooklyn,Cases,1557
01/15/2021,Brooklyn,Cases,1401
01/16/2021,Brooklyn,Cases,1073
01/17/2021,Brooklyn,Cases,903
01/18/2021,Brooklyn,Cases,1462
01/19/2021,Brooklyn,Cases,1476
01/20/2021,Brooklyn,Cases,1353
01/21/2021,Brooklyn,Cases,1406
01/22/2021,Brooklyn,Cases,1323
01/23/2021,Brooklyn,Cases,1012
01/24/2021,Brooklyn,Cases,907
01/25/2021,Brooklyn,Cases,1762
01/26/2021,Brooklyn,Cases,1420
01/27/2021,Brooklyn,Cases,1504
01/28/2021,Brooklyn,Cases,1432
01/29/2021,Brooklyn,Cases,1098
01/30/2021,Brooklyn,Cases,874
01/31/2021,Brooklyn,Cases,884
02/01/2021,Brooklyn,Cases,343
02/02/2021,Brooklyn,Cases,873
02/03/2021,Brooklyn,Cases,1506
02/04/2021,Brooklyn,Cases,1388
02/05/2021,Brooklyn,Cases,1246
02/06/2021,Brooklyn,Cases,900
02/07/2021,Brooklyn,Cases,567
02/08/2021,Brooklyn,Cases,1345
02/09/2021,Brooklyn,Cases,1090
02/10/2021,Brooklyn,Cases,1061
02/11/2021,Brooklyn,Cases,931
02/12/2021,Brooklyn,Cases,934
02/13/2021,Brooklyn,Cases,671
02/14/2021,Brooklyn,Cases,585
02/15/2021,Brooklyn,Cases,860
02/16/2021,Brooklyn,Cases,1110
02/17/2021,Brooklyn,Cases,1006
02/18/2021,Brooklyn,Cases,591
02/19/2021,Brooklyn,Cases,855
02/20/2021,Brooklyn,Cases,681
02/21/2021,Brooklyn,Cases,792
02/22/2021,Brooklyn,Cases,1117
02/23/2021,Brooklyn,Cases,1073
02/24/2021,Brooklyn,Cases,1022
02/25/2021,Brooklyn,Cases,1027
02/26/2021,Brooklyn,Cases,943
02/27/2021,Brooklyn,Cases,625
02/28/2021,Brooklyn,Cases,734
03/01/2021,Brooklyn,Cases,1174
03/02/2021,Brooklyn,Cases,936
03/03/2021,Brooklyn,Cases,956
03/04/2021,Brooklyn,Cases,936
03/05/2021,Brooklyn,Cases,888
03/06/2021,Brooklyn,Cases,593
03/07/2021,Brooklyn,Cases,595
03/08/2021,Brooklyn,Cases,1108
03/09/2021,Brooklyn,Cases,1085
03/10/2021,Brooklyn,Cases,958
03/11/2021,Brooklyn,Cases,964
03/12/2021,Brooklyn,Cases,937
03/13/2021,Brooklyn,Cases,627
03/14/2021,Brooklyn,Cases,644
03/15/2021,Brooklyn,Cases,1063
03/16/2021,Brooklyn,Cases,986
03/17/2021,Brooklyn,Cases,941
03/18/2021,Brooklyn,Cases,857
03/19/2021,Brooklyn,Cases,902
03/20/2021,Brooklyn,Cases,660
03/21/2021,Brooklyn,Cases,710
03/22/2021,Brooklyn,Cases,1215
03/23/2021,Brooklyn,Cases,1027
03/24/2021,Brooklyn,Cases,1048
03/25/2021,Brooklyn,Cases,1147
03/26/2021,Brooklyn,Cases,999
03/27/2021,Brooklyn,Cases,632
03/28/2021,Brooklyn,Cases,574
03/29/2021,Brooklyn,Cases,1043
03/30/2021,Brooklyn,Cases,938
03/31/2021,Brooklyn,Cases,959
04/01/2021,Brooklyn,Cases,861
04/02/2021,Brooklyn,Cases,847
04/03/2021,Brooklyn,Cases,638
04/04/2021,Brooklyn,Cases,497
04/05/2021,Brooklyn,Cases,1039
04/06/2021,Brooklyn,Cases,933
04/07/2021,Brooklyn,Cases,868
04/08/2021,Brooklyn,Cases,813
04/09/2021,Brooklyn,Cases,802
04/10/2021,Brooklyn,Cases,564
04/11/2021,Brooklyn,Cases,462
04/12/2021,Brooklyn,Cases,853
04/13/2021,Brooklyn,Cases,775
04/14/2021,Brooklyn,Cases,722
04/15/2021,Brooklyn,Cases,640
04/16/2021,Brooklyn,Cases,594
04/17/2021,Brooklyn,Cases,411
04/18/2021,Brooklyn,Cases,357
04/19/2021,Brooklyn,Cases,641
04/20/2021,Brooklyn,Cases,518
04/21/2021,Brooklyn,Cases,513
04/22/2021,Brooklyn,Cases,489
04/23/2021,Brooklyn,Cases,438
04/24/2021,Brooklyn,Cases,308
04/25/2021,Brooklyn,Cases,270
04/26/2021,Brooklyn,Cases,498
04/27/2021,Brooklyn,Cases,391
04/28/2021,Brooklyn,Cases,418
04/29/2021,Brooklyn,Cases,392
04/30/2021,Brooklyn,Cases,322
05/01/2021,Brooklyn,Cases,190
05/02/2021,Brooklyn,Cases,220
05/03/2021,Brooklyn,Cases,316
05/04/2021,Brooklyn,Cases,297
05/05/2021,Brooklyn,Cases,243
05/06/2021,Brooklyn,Cases,268
05/07/2021,Brooklyn,Cases,225
05/08/2021,Brooklyn,Cases,121
05/09/2021,Brooklyn,Cases,106
05/10/2021,Brooklyn,Cases,207
05/11/2021,Brooklyn,Cases,216
05/12/2021,Brooklyn,Cases,196
05/13/2021,Brooklyn,Cases,147
05/14/2021,Brooklyn,Cases,145
05/15/2021,Brooklyn,Cases,94
05/16/2021,Brooklyn,Cases,99
05/17/2021,Brooklyn,Cases,151
05/18/2021,Brooklyn,Cases,138
05/19/2021,Brooklyn,Cases,129
05/20/2021,Brooklyn,Cases,134
05/21/2021,Brooklyn,Cases,115
05/22/2021,Brooklyn,Cases,81
05/23/2021,Brooklyn,Cases,63
05/24/2021,Brooklyn,Cases,105
05/25/2021,Brooklyn,Cases,102
05/26/2021,Brooklyn,Cases,81
05/27/2021,Brooklyn,Cases,62
05/28/2021,Brooklyn,Cases,67
05/29/2021,Brooklyn,Cases,32
05/30/2021,Brooklyn,Cases,34
05/31/2021,Brooklyn,Cases,35
06/01/2021,Brooklyn,Cases,59
06/02/2021,Brooklyn,Cases,70
06/03/2021,Brooklyn,Cases,62
06/04/2021,Brooklyn,Cases,66
06/05/2021,Brooklyn,Cases,44
06/06/2021,Brooklyn,Cases,35
06/07/2021,Brooklyn,Cases,64
06/08/2021,Brooklyn,Cases,55
06/09/2021,Brooklyn,Cases,58
06/10/2021,Brooklyn,Cases,46
06/11/2021,Brooklyn,Cases,43
06/12/2021,Brooklyn,Cases,28
06/13/2021,Brooklyn,Cases,35
06/14/2021,Brooklyn,Cases,54
06/15/2021,Brooklyn,Cases,37
06/16/2021,Brooklyn,Cases,46
06/17/2021,Brooklyn,Cases,52
06/18/2021,Brooklyn,Cases,59
06/19/2021,Brooklyn,Cases,29
06/20/2021,Brooklyn,Cases,33
06/21/2021,Brooklyn,Cases,40
06/22/2021,Brooklyn,Cases,50
06/23/2021,Brooklyn,Cases,48
06/24/2021,Brooklyn,Cases,51
06/25/2021,Brooklyn,Cases,61
06/26/2021,Brooklyn,Cases,37
06/27/2021,Brooklyn,Cases,28
06/28/2021,Brooklyn,Cases,49
06/29/2021,Brooklyn,Cases,52
06/30/2021,Brooklyn,Cases,75
07/01/2021,Brooklyn,Cases,63
07/02/2021,Brooklyn,Cases,60
07/03/2021,Brooklyn,Cases,41
07/04/2021,Brooklyn,Cases,32
07/05/2021,Brooklyn,Cases,62
07/06/2021,Brooklyn,Cases,125
07/07/2021,Brooklyn,Cases,147
07/08/2021,Brooklyn,Cases,110
07/09/2021,Brooklyn,Cases,111
07/10/2021,Brooklyn,Cases,63
07/11/2021,Brooklyn,Cases,79
07/12/2021,Brooklyn,Cases,176
07/13/2021,Brooklyn,Cases,152
07/14/2021,Brooklyn,Cases,185
07/15/2021,Brooklyn,Cases,171
07/16/2021,Brooklyn,Cases,183
07/17/2021,Brooklyn,Cases,109
07/18/2021,Brooklyn,Cases,141
07/19/2021,Brooklyn,Cases,276
07/20/2021,Brooklyn,Cases,231
07/21/2021,Brooklyn,Cases,307
07/22/2021,Brooklyn,Cases,326
07/23/2021,Brooklyn,Cases,319
07/24/2021,Brooklyn,Cases,188
07/25/2021,Brooklyn,Cases,215
07/26/2021,Brooklyn,Cases,421
07/27/2021,Brooklyn,Cases,406
07/28/2021,Brooklyn,Cases,384
07/29/2021,Brooklyn,Cases,444
07/30/2021,Brooklyn,Cases,427
07/31/2021,Brooklyn,Cases,263
08/01/2021,Brooklyn,Cases,294
08/02/2021,Brooklyn,Cases,518
08/03/2021,Brooklyn,Cases,489
08/04/2021,Brooklyn,Cases,521
08/05/2021,Brooklyn,Cases,516
08/06/2021,Brooklyn,Cases,520
08/07/2021,Brooklyn,Cases,373
08/08/2021,Brooklyn,Cases,321
08/09/2021,Brooklyn,Cases,626
08/10/2021,Brooklyn,Cases,536
08/11/2021,Brooklyn,Cases,546
08/12/2021,Brooklyn,Cases,578
08/13/2021,Brooklyn,Cases,499
08/14/2021,Brooklyn,Cases,348
08/15/2021,Brooklyn,Cases,420
08/16/2021,Brooklyn,Cases,627
08/17/2021,Brooklyn,Cases,595
08/18/2021,Brooklyn,Cases,555
08/19/2021,Brooklyn,Cases,543
08/20/2021,Brooklyn,Cases,505
08/21/2021,Brooklyn,Cases,338
08/22/2021,Brooklyn,Cases,276
08/23/2021,Brooklyn,Cases,642
08/24/2021,Brooklyn,Cases,613
08/25/2021,Brooklyn,Cases,569
08/26/2021,Brooklyn,Cases,525
08/27/2021,Brooklyn,Cases,463
08/28/2021,Brooklyn,Cases,295
08/29/2021,Brooklyn,Cases,342
08/30/2021,Brooklyn,Cases,583
08/31/2021,Brooklyn,Cases,530
09/01/2021,Brooklyn,Cases,487
09/02/2021,Brooklyn,Cases,478
09/03/2021,Brooklyn,Cases,429
09/04/2021,Brooklyn,Cases,255
09/05/2021,Brooklyn,Cases,334
09/06/2021,Brooklyn,Cases,274
09/07/2021,Brooklyn,Cases,434
09/08/2021,Brooklyn,Cases,465
09/09/2021,Brooklyn,Cases,630
09/10/2021,Brooklyn,Cases,504
09/11/2021,Brooklyn,Cases,335
09/12/2021,Brooklyn,Cases,504
09/13/2021,Brooklyn,Cases,633
09/14/2021,Brooklyn,Cases,608
09/15/2021,Brooklyn,Cases,549
09/16/2021,Brooklyn,Cases,451
09/17/2021,Brooklyn,Cases,559
09/18/2021,Brooklyn,Cases,357
09/19/2021,Brooklyn,Cases,464
09/20/2021,Brooklyn,Cases,545
09/21/2021,Brooklyn,Cases,397
09/22/2021,Brooklyn,Cases,509
09/23/2021,Brooklyn,Cases,513
09/24/2021,Brooklyn,Cases,452
09/25/2021,Brooklyn,Cases,309
09/26/2021,Brooklyn,Cases,333
09/27/2021,Brooklyn,Cases,518
09/28/2021,Brooklyn,Cases,355
09/29/2021,Brooklyn,Cases,369
09/30/2021,Brooklyn,Cases,454
10/01/2021,Brooklyn,Cases,408
10/02/2021,Brooklyn,Cases,280
10/03/2021,Brooklyn,Cases,458
10/04/2021,Brooklyn,Cases,512
10/05/2021,Brooklyn,Cases,507
10/06/2021,Brooklyn,Cases,487
10/07/2021,Brooklyn,Cases,406
10/08/2021,Brooklyn,Cases,451
10/09/2021,Brooklyn,Cases,250
10/10/2021,Brooklyn,Cases,308
10/11/2021,Brooklyn,Cases,363
10/12/2021,Brooklyn,Cases,464
10/13/2021,Brooklyn,Cases,409
10/14/2021,Brooklyn,Cases,426
10/15/2021,Brooklyn,Cases,322
10/16/2021,Brooklyn,Cases,194
10/17/2021,Brooklyn,Cases,260
10/18/2021,Brooklyn,Cases,364
10/19/2021,Brooklyn,Cases,314
10/20/2021,Brooklyn,Cases,294
10/21/2021,Brooklyn,Cases,341
10/22/2021,Brooklyn,Cases,261
10/23/2021,Brooklyn,Cases,162
10/24/2021,Brooklyn,Cases,198
10/25/2021,Brooklyn,Cases,363
10/26/2021,Brooklyn,Cases,238
10/27/2021,Brooklyn,Cases,288
10/28/2021,Brooklyn,Cases,311
10/29/2021,Brooklyn,Cases,230
10/30/2021,Brooklyn,Cases,158
10/31/2021,Brooklyn,Cases,199
11/01/2021,Brooklyn,Cases,314
11/02/2021,Brooklyn,Cases,302
11/03/2021,Brooklyn,Cases,300
11/04/2021,Brooklyn,Cases,349
11/05/2021,Brooklyn,Cases,290
11/06/2021,Brooklyn,Cases,198
11/07/2021,Brooklyn,Cases,206
11/08/2021,Brooklyn,Cases,401
11/09/2021,Brooklyn,Cases,358
11/10/2021,Brooklyn,Cases,363
11/11/2021,Brooklyn,Cases,346
11/12/2021,Brooklyn,Cases,372
11/13/2021,Brooklyn,Cases,241
11/14/2021,Brooklyn,Cases,258
11/15/2021,Brooklyn,Cases,428
11/16/2021,Brooklyn,Cases,430
11/17/2021,Brooklyn,Cases,432
11/18/2021,Brooklyn,Cases,428
11/19/2021,Brooklyn,Cases,353
11/20/2021,Brooklyn,Cases,279
11/21/2021,Brooklyn,Cases,293
11/22/2021,Brooklyn,Cases,518
11/23/2021,Brooklyn,Cases,482
11/24/2021,Brooklyn,Cases,460
11/25/2021,Brooklyn,Cases,189
11/26/2021,Brooklyn,Cases,364
11/27/2021,Brooklyn,Cases,302
11/28/2021,Brooklyn,Cases,318
11/29/2021,Brooklyn,Cases,661
11/30/2021,Brooklyn,Cases,577
12/01/2021,Brooklyn,Cases,700
12/02/2021,Brooklyn,Cases,628
12/03/2021,Brooklyn,Cases,579
12/04/2021,Brooklyn,Cases,382
12/05/2021,Brooklyn,Cases,463
